fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
146509,Running Footman Public House,"Running Footman, 5 Charles Street, London",W1J 5DE,528755,180477,51.508563,-0.146106,Westminster
146592,Sawyers Arms Public House,"8-9 London Street, London",W2 1HL,526765,181187,51.515393,-0.17451,Westminster
146634,Shakespeare Tavern,"99 Buckingham Palace Road, London",SW1W 0RP,528876,179111,51.49626,-0.144862,Westminster
146635,Shakespeare's Head Public House,"29 Great Marlborough Street, London",W1F 7HZ,529187,181065,51.513749,-0.139669,Westminster
146637,Shampers Wine Bar,"4 Kingly Street, London",W1B 5PE,529262,180909,51.51233,-0.138646,Westminster
146646,Shepherds Tavern,"50 Hertford Street, London",W1J 7SS,528644,180206,51.506153,-0.147803,Westminster
146649,Sherlock Holmes Public House,"10-11 Northumberland Street, London",WC2N 5DA,530195,180389,51.507443,-0.125401,Westminster
146668,Sir Alexander Fleming Public House,"16 Bouverie Place, London",W2 1RB,526979,181393,51.517197,-0.171353,Westminster
146669,Sir John Balcombe,"21 Balcombe Street, London",NW1 6HE,527620,182114,51.523532,-0.161859,Westminster
146680,Slug & Lettuce Public House,"19-20 Hanover Street, London",W1S 1YR,529042,181063,51.513764,-0.141758,Westminster
146681,Slug And Lettuce,"5 Lisle Street, London",WC2H 7BG,529769,180814,51.51136,-0.131379,Westminster
146682,Slug And Lettuce,"Ground Floor, 17-19 Artillery Row, London",SW1P 1RH,529544,179179,51.496718,-0.135234,Westminster
146763,Spread Eagle Public House,"8 Woodstock Street, London",W1C 2AB,528671,181111,51.51428,-0.147084,Westminster
146786,St Georges Tavern,"14 Belgrave Road, London",SW1V 1QD,528870,178743,51.492945,-0.145083,Westminster
146791,St James' Tavern Public House,"45 Great Windmill Street, London",W1D 7NE,529573,180762,51.510938,-0.134221,Westminster
146817,St Stephens Tavern,"St Stephens Tavern, 10 Bridge Street, London",SW1A 2JR,530240,179719,51.501412,-0.125014,Westminster
146822,Stag's Head Public House,"102 New Cavendish Street, London",W1W 6XW,528924,181746,51.519929,-0.143223,Westminster
146928,Sun & 13 Cantons Public House,"21 Great Pulteney Street, London",W1F 9NG,529402,180947,51.512639,-0.136616,Westminster
146948,Sussex Arms Public House,"21 London Street, London",W2 1HL,526765,181187,51.515393,-0.17451,Westminster
146977,Tattersalls Tavern,"Tattersalls Tavern, Knightsbridge Green, London",SW1X 7QA,527608,179601,51.500951,-0.162941,Westminster
147031,The 2 Brydges Club,"2 Brydges Place, London",WC2N 4HP,530127,180635,51.509669,-0.126289,Westminster
147032,The Abbey Victoria,"1 Abbey Orchard Street, London",SW1P 2LU,529810,179356,51.498248,-0.131325,Westminster
147035,The Adventure Bar,"Ground Floor, 20 Bedford Street, London",WC2E 9HP,530216,180751,51.510691,-0.124965,Westminster
147036,The Albany,"240-242 Great Portland Street, London",W1W 5QU,528865,182123,51.52333,-0.14392,Westminster
147037,The Albert Public House,"52 Victoria Street, London",SW1H 0NP,529516,179299,51.497803,-0.135579,Westminster
147039,The Angel In The Fields Public House,"37 Thayer Street, London",W1U 2QY,528359,181529,51.518107,-0.151426,Westminster
147047,The Audley Public House,"41-43 Mount Street, London",W1K 2RX,528376,180600,51.509746,-0.15152,Westminster
147052,The Barley Mow,"8 Dorset Street, London",W1U 6QW,528060,181705,51.519756,-0.155655,Westminster
147055,The Beer House,"Unit 2, Charing Cross Station, Strand, London",WC2N 5HS,530242,180452,51.507998,-0.124701,Westminster
147058,The Bell House,"91 Bell Street, London",NW1 6TL,527356,181959,51.522198,-0.165719,Westminster
147064,The Blue Post Public House,"81 Newman Street, London",W1T 3ET,529461,181428,51.516949,-0.135604,Westminster
147066,The Bok Bar,"56 Blandford Street, London",W1U 7JA,528120,181562,51.518458,-0.154857,Westminster
147074,The Brewmaster,"37 Cranbourn Street, London",WC2H 7AD,530013,180829,51.511439,-0.127874,Westminster
147075,The Bridge House,"13 Westbourne Terrace Road, London",W2 6NG,526043,181729,51.520426,-0.184716,Westminster
147077,The Buddha Bar,"145 Knightsbridge, London",SW1X 7PA,527634,179674,51.501601,-0.16254,Westminster
147078,The Burlington Arms,"21 Old Burlington Street, London",W1S 2JL,529047,180795,51.511345,-0.141785,Westminster
147084,The Cask Public House,"6 Charlwood Street, London",SW1V 2EE,529414,178551,51.491095,-0.137322,Westminster
147086,The Cavendish,"35 New Cavendish Street, London",W1G 9TR,528463,181636,51.519054,-0.149889,Westminster
147091,The Champion Public House,"13 Wells Street, London",W1T 3PA,529341,181423,51.516931,-0.13732,Westminster
147092,The Chandos Public House,"29 St Martin's Lane, London",WC2N 4ER,530096,180674,51.510027,-0.126721,Westminster
147093,The Chapel Public House,"48 Chapel Street, Bryanston, London",NW1 5DP,527288,181678,51.519688,-0.1668,Westminster
147097,The Clachan Public House,"34 Kingly Street, London",W1B 5QH,529150,181044,51.513569,-0.14021,Westminster
147103,The Coachmakers Of Marylebone,"88 Marylebone Lane, London",W1U 2PY,528248,181522,51.518072,-0.153033,Westminster
147104,The Cock & Bottle,"17 Needham Road, London",W11 2RP,525198,181142,51.515338,-0.197097,Westminster
147105,The Cock & Lion Public House,"62 Wigmore Street, London",W1U 2SA,528475,181339,51.516373,-0.149824,Westminster
147110,The Constitution Public House,"42 Churton Street, London",SW1V 2LP,529277,178594,51.491522,-0.139278,Westminster
147114,The Cow Public House,"89 Westbourne Park Road, London",W2 5QH,525329,181558,51.519048,-0.195062,Westminster
147115,The Crown & Two Chairmen,"31-32 Dean Street, London",W1D 3SB,529685,181090,51.513859,-0.132487,Westminster
147132,The Elgin,"255 Elgin Avenue, London",W9 1NJ,525937,182820,51.530263,-0.185853,Westminster
147133,The Elusive Camel,"27 Gillingham Street, London",SW1V 1HP,529093,178824,51.493631,-0.141843,Westminster
147135,The Feathers Public House,"18-20 Broadway, London",SW1H 0BH,529697,179476,51.499352,-0.132922,Westminster
147137,The Finery,"23 Great Castle Street, London",W1G 0JA,528949,181311,51.516005,-0.143022,Westminster
147148,The George,"213 Strand, London",WC2R 1AP,531039,181040,51.513098,-0.113005,Westminster
147149,The George & Dragon Public House,"151 Cleveland Street, London",W1T 6QN,528993,182086,51.522969,-0.142104,Westminster
147150,The George Public House,"55 Great Portland Street, London",W1W 7LP,529009,181541,51.518067,-0.142059,Westminster
147153,The Glassblower Public House,"42 Glasshouse Street, London",W1B 5DW,529378,180720,51.510596,-0.137045,Westminster
147154,The Globe Public House,"47 Lisson Grove, London",NW1 6UB,527366,181984,51.522421,-0.165565,Westminster
147162,The Grafton Arms,"2 Strutton Ground, London",SW1P 2HP,529612,179243,51.497278,-0.134231,Westminster
147172,The Green Man,"308 Edgware Road, London",W2 1DY,527038,181743,51.520329,-0.170377,Westminster
147173,The Green Man Public House,"383 Euston Road, London",NW1 3AU,528914,182164,51.523688,-0.1432,Westminster
147174,The Green Man Public House And Burger Craft,"308 Edgware Road, London",W2 1DY,527038,181743,51.520329,-0.170377,Westminster
147176,The Grenadier Public House,"18 Wilton Row, London",SW1X 7NR,528176,179653,51.50129,-0.154743,Westminster
147177,The Greyhound Public House,"13 Cambridge Street, London",SW1V 4PR,528833,178549,51.491219,-0.145686,Westminster
147178,The Grosvenor,"79 Grosvenor Road, London",SW1V 3LA,529817,178065,51.486636,-0.131699,Westminster
147180,The Guinea Public House,"30 Bruton Place, London",W1J 6NL,528822,180760,51.511091,-0.145037,Westminster
147183,The Heron Public House,"The Heron, Norfolk Crescent, London",W2 2DN,527261,181350,51.516747,-0.167307,Westminster
147188,The Imperial,"5 Leicester Street, London",WC2H 7BL,529787,180786,51.511104,-0.13113,Westminster
147193,The John Snow Public House,"39 Broadwick Street, London",W1F 9QJ,529401,181017,51.513269,-0.136605,Westminster
147199,The King & Queen Public House,"1 Foley Street, London",W1W 6DL,529238,181792,51.52027,-0.138668,Westminster
147200,The Kings Arms Public House,"23 Poland Street, London",W1F 8QJ,529356,181229,51.515184,-0.137175,Westminster
147202,The Kings Head,"10 Stafford Street, London",W1S 4RX,529097,180503,51.508719,-0.141171,Westminster
147207,The Larrik Public House,"32 Crawford Place, London",W1H 5NN,527421,181572,51.518706,-0.164922,Westminster
147211,The Life Goddess,"18 Kingly Street, London",W1B 5PX,529206,180970,51.512891,-0.13943,Westminster
147218,The London Cocktail Club,"Basement, 61 Goodge Street, London",W1T 1TL,529393,181646,51.518923,-0.136504,Westminster
147224,The Loose Box,"Unit 22, Great Minster House, 51 Horseferry Road, London",SW1P 2EF,529756,179007,51.495115,-0.132231,Westminster
147225,The Lord Moon Of The Mall,"16-18 Whitehall, London",SW1A 2DY,530050,180277,51.50647,-0.127544,Westminster
147232,The Marquis,"51-52 Chandos Place, London",WC2N 4HS,530161,180648,51.509778,-0.125795,Westminster
147234,The Marylebone Tup,"93 Marylebone High Street, London",W1U 4RE,528303,181730,51.519926,-0.152145,Westminster
147236,The Metropolitan Bar,"7, Station Approach, Marylebone Road, London",NW1 5LD,528026,182042,51.522793,-0.156037,Westminster
147238,The Mitre Public House,"24 Craven Terrace, London",W2 3QH,526486,180853,51.512454,-0.178648,Westminster
147240,The Montague Pyke,"105 Charing Cross Road, London",WC2H 0DT,529869,181111,51.514006,-0.129844,Westminster
147251,The O' Bar,"83-85 Wardour Street, London",W1D 6QE,529623,180932,51.512445,-0.133439,Westminster
147252,The Oak,"137 Westbourne Park Road, London",W2 5QL,525193,181528,51.518808,-0.197032,Westminster
147253,The Old Bank Of England,"194 Fleet Street, London",EC4A 2LT,531141,181140,51.513973,-0.111498,Westminster
147255,The Orange,"37-39 Pimlico Road, London",SW1W 8NE,528325,178449,51.490427,-0.153036,Westminster
147258,The Perseverance,"11 Shroton Street, London",NW1 6UG,527289,182000,51.522582,-0.166669,Westminster
147259,The Phoenix Public House,"14 Palace Street, London",SW1E 5JA,529058,179391,51.498734,-0.142125,Westminster
147260,The Phoenix Public House,"37 Cavendish Square, London",W1G 0PP,528908,181316,51.516068,-0.143596,Westminster
147265,The Plumbers Arms Public House,"14 Lower Belgrave Street, London",SW1W 0LN,528661,179175,51.496884,-0.147934,Westminster
147266,The Pontefract Castle,"71 Wigmore Street, London",W1U 1QA,528420,181286,51.51591,-0.150636,Westminster
147267,The Porchester,"88 Bishop's Bridge Road, London",W2 5AA,525832,181246,51.516132,-0.187927,Westminster
147268,The Porcupine Public House,"48 Charing Cross Road, London",WC2H 0BS,529987,180863,51.51175,-0.128221,Westminster
147270,The Porterhouse Public House,"21-22 Maiden Lane, London",WC2E 7NA,530354,180755,51.510686,-0.122976,Westminster
147272,The Portman,"51 Upper Berkeley Street, London",W1H 7QW,527690,181188,51.515185,-0.161186,Westminster
147273,The Pride Of Pimlico Public House,"85 Tachbrook Street, London",SW1V 2QA,529570,178404,51.489739,-0.13513,Westminster
147274,The Prince Edward PH,"73 Princes Square, London",W2 4NY,525441,180899,51.5131,-0.193683,Westminster
147275,The Prince Of Wales Public House,"91 Wilton Road, London",SW1V 1DW,529169,178717,51.492652,-0.140787,Westminster
147279,The Queens Arms,"11 Warwick Way, London",SW1V 1QT,529249,178711,51.49258,-0.139638,Westminster
147280,The Queen's Head,"15 Denman Street, London",W1D 7HN,529491,180751,51.510857,-0.135406,Westminster
147284,The Real Greek,"54 St Martin's Lane, London",WC2N 4EA,530088,180769,51.510882,-0.126801,Westminster
147289,The Red Squirrel,"46 Chippenham Road, London",W9 2AF,525119,182140,51.524333,-0.19788,Westminster
147290,The Redan Public House,"1 Westbourne Grove, London",W2 4UA,525709,181170,51.515476,-0.189726,Westminster
147291,The Rising Sun Public House,"44 Ebury Bridge Road, London",SW1W 8PZ,528508,178419,51.490116,-0.150412,Westminster
147296,The Robert Browning Public House,"15 Clifton Road, London",W9 1SY,526393,182278,51.525281,-0.179477,Westminster
147307,The Running Horse Public House,"50 Davies Street, London",W1K 5JF,528573,181034,51.51361,-0.148524,Westminster
147308,The Salisbury Public House,"The Salisbury Public House, 90 St Martin's Lane, London",WC2N 4AP,530057,180760,51.510808,-0.127251,Westminster
147309,The Salthouse,"63 Abbey Road, London",NW8 0AE,526012,183632,51.537535,-0.184482,Westminster
147314,The Scotch,"Ground Floor, 13 Mason's Yard, London",SW1Y 6BU,529373,180388,51.507623,-0.137253,Westminster
147318,The Shaston Arms,"4-6 Ganton Street, London",W1F 7QL,529288,181037,51.513465,-0.138225,Westminster
147319,The Ship & Shovell,"Ground Floor, 1 Craven Passage, London",WC2N 5PH,530214,180387,51.507421,-0.125142,Westminster
147320,The Ship Public House,"116 Wardour Street, London",W1F 0TT,529565,181114,51.514103,-0.134207,Westminster
147322,The Silver Cross Public House,"33 Whitehall, London",SW1A 2BX,530094,180274,51.506432,-0.126897,Westminster
147328,The Speaker Public House,"46 Great Peter Street, London",SW1P 2HA,529744,179210,51.496951,-0.132343,Westminster
147333,The Star Tavern,"6 Belgrave Mews West, London",SW1X 8HT,528124,179307,51.498192,-0.155618,Westminster
147337,The Surprise At Pimlico Public House,"110 Vauxhall Bridge Road, London",SW1V 2RQ,529514,178638,51.491863,-0.13585,Westminster
147339,The Swan Public House,"66 Bayswater Road, London",W2 3PH,526617,180775,51.511715,-0.17679,Westminster
147342,The Temperance,"74-76 York Street, London",W1H 1QN,527586,181732,51.520106,-0.162487,Westminster
147344,The Thomas Cubitt,"44 Elizabeth Street, London",SW1W 9PA,528468,178831,51.493827,-0.150838,Westminster
147345,The Tottenham Public House,"6 Oxford Street, London",W1D 1AR,529769,181410,51.516716,-0.131174,Westminster
147346,The Toucan,"19 Carlisle Street, London",W1D 3BY,529632,181232,51.515148,-0.133213,Westminster
147347,The Traders Inn Public House,"52 Church Street, London",NW8 8EP,527073,182160,51.524068,-0.169723,Westminster
147348,The Truscott Arms,"55 Shirland Road, London",W9 2JD,525787,182139,51.524167,-0.188257,Westminster
147349,The Tup Public House,"2 Savoy Street, London",WC2R 0BA,530598,180786,51.510917,-0.11945,Westminster
147350,The Tyburn,"Basement And Ground Floor, 20 Edgware Road, London",W2 2EN,527767,181043,51.513865,-0.16013,Westminster
147351,The Union Tavern,"45 Woodfield Road, London",W9 2BA,524970,181971,51.522839,-0.200087,Westminster
147356,The Victoria Public House,"10A Strathearn Place, London",W2 2NH,527022,180984,51.513511,-0.170881,Westminster
147357,The Victory,"4 Brendon Street, London",W1H 5HE,527401,181470,51.517785,-0.165247,Westminster
147361,The Volunteer Public House,"245-247 Baker Street, London",NW1 6XE,527848,182139,51.523714,-0.158565,Westminster
147364,The Warwick Public House,"25 Warwick Way, London",SW1V 1QT,529249,178711,51.49258,-0.139638,Westminster
147365,The Waterway,"54-56 Formosa Street, London",W9 2JU,525823,181982,51.522748,-0.187795,Westminster
147369,The Westbourne Tavern,"101 Westbourne Park Villas, London",W2 5ED,525371,181598,51.519398,-0.194443,Westminster
147370,The Willow Walk,"25 Wilton Road, London",SW1V 1LW,529045,179014,51.495349,-0.142464,Westminster
147371,The Wimpole,"94 Wimpole Street, London",W1G 0EH,528637,181297,51.515959,-0.147506,Westminster
147372,The Windmill Public House,"6-8 Mill Street, London",W1S 2AZ,529009,180910,51.512396,-0.142304,Westminster
147374,The Yard Bar,"57 Rupert Street, London",W1D 7PJ,529601,180889,51.512072,-0.133771,Westminster
147376,Theatre Royal,"Theatre Royal, 8 Haymarket, London",SW1Y 4HT,529783,180534,51.50884,-0.13128,Westminster
147379,Theodore Bullfrog,"26-30 John Adam Street, London",WC2N 6HL,530291,180548,51.50885,-0.123974,Westminster
147389,Thornbury Castle Public House,"29A Enford Street, London",W1H 1DH,527587,181787,51.520601,-0.162453,Westminster
147391,Three Crowns Public House,"19 Babmaes Street, London",SW1Y 6HD,529540,180512,51.508699,-0.134802,Westminster
147392,Three Greyhounds Public House,"25 Greek Street, London",W1D 5DD,529838,181050,51.513456,-0.130313,Westminster
147393,Three Tuns Public House,"1 Portman Mews South, London",W1H 6HP,528053,181125,51.514546,-0.15598,Westminster
147397,Tiles Wine Bar,"36 Buckingham Palace Road, London",SW1W 0RE,528875,179231,51.497338,-0.144832,Westminster
147409,Tom Cribb Public House,"36 Panton Street, London",SW1Y 4EA,529736,180617,51.509597,-0.131927,Westminster
147435,Tower Tavern,"21 Clipstone Street, London",W1W 6BA,528953,181830,51.520677,-0.142774,Westminster
147459,Tudor Rose Public House,"44 Blandford Street, London",W1U 7HS,528198,181574,51.518548,-0.153729,Westminster
147468,Two Chairmen Public House,"39 Dartmouth Street, London",SW1H 9BP,529781,179607,51.50051,-0.131664,Westminster
147470,Two Point Bar & Kitchen,"26 Crawford Street, London",W1H 1LL,527705,181700,51.519792,-0.160785,Westminster
147475,Union,"88-90 George Street, London",W1U 8PA,528028,181452,51.51749,-0.156222,Westminster
147511,Victoria & Albert Bar,"Marylebone Station, Melcombe Place, London",NW1 6JJ,527509,181986,51.522406,-0.163505,Westminster
147517,Victoria Palace Theatre,"126 Victoria Street, London",SW1E 5EA,529046,179199,51.497012,-0.142382,Westminster
147520,Victoria Public House,"1 Lower Belgrave Street, London",SW1W 0NR,528746,179050,51.495741,-0.146756,Westminster
147534,Vinyl Bar,"Basement & Ground Floor, 36-38 Hanway Street, London",W1T 1UP,529665,181403,51.516677,-0.13266,Westminster
147573,Walkers Of St James,"32A Duke Street, London",SW1Y 6DF,529294,180383,51.507586,-0.138378,Westminster
147574,Walkers Of Whitehall,"15 Whitehall, London",SW1A 2DD,530074,180340,51.50703,-0.127161,Westminster
147577,Walmer Castle,"58 Ledbury Road, London",W11 2AJ,525060,181122,51.515189,-0.199091,Westminster
147579,Warrington Hotel Public House,"93 Warrington Crescent, London",W9 1EH,526114,182410,51.52653,-0.183449,Westminster
147580,Warwick Castle Public House,"6 Warwick Place, London",W9 2PX,526104,181918,51.522111,-0.183769,Westminster
147598,Waxy O'Connors,"14-16 Rupert Street, London",W1D 6DD,529715,180758,51.510869,-0.132192,Westminster
147599,Waxy's Little Sister,"20 Wardour Street, London",W1D 6QJ,529734,180803,51.511269,-0.131887,Westminster
147604,Wellington Public House,"351 Strand, London",WC2R 0HS,530576,180830,51.511318,-0.119751,Westminster
147605,Welsh Harp Public House,"47 Chandos Place, London",WC2N 4HS,530161,180648,51.509778,-0.125795,Westminster
147626,Westminster Arms,"9 Storey's Gate, London",SW1P 3AT,529887,179623,51.50063,-0.130118,Westminster
147627,Westminster Boating Base,"136 Grosvenor Road, London",SW1V 3JY,529548,177921,51.485412,-0.135623,Westminster
147639,Wetherspoons,"Unit 53, Victoria Island Victoria Station, Terminus Place, London",SW1V 1JT,528914,178970,51.494984,-0.144366,Westminster
147649,White Ferry Public House,"White Ferry, Sutherland Street, London",SW1V 4LD,528760,178299,51.488989,-0.146828,Westminster
147650,White Horse & Bower Public House,"86 Horseferry Road, London",SW1P 2EE,529825,179001,51.495045,-0.131254,Westminster
147651,White Horse Public House,"16 Newburgh Street, London",W1F 7RY,529257,181024,51.513355,-0.138676,Westminster
147652,White Horse Public House,"45 Rupert Street, London",W1D 7PB,529614,180869,51.51189,-0.133591,Westminster
147653,White Lion Public House,"24 James Street, Covent Garden, London",WC2E 8NS,530267,180994,51.512863,-0.12414,Westminster
147654,White Swan,"14 New Row, London",WC2N 4LF,530163,180787,51.511027,-0.125715,Westminster
147655,White Swan Public House,"14 Vauxhall Bridge Road, London",SW1V 2SA,529828,178456,51.490147,-0.131411,Westminster
147674,Windsor Castle,"23 Francis Street, London",SW1P 1DN,529369,178997,51.495123,-0.137806,Westminster
147675,Windsor Castle Public House,"27-29 Crawford Place, London",W1H 4LJ,527369,181566,51.518664,-0.165673,Westminster
147676,Windsor Castle Public House,"3 Lanark Place, London",W9 1BT,526433,182300,51.52547,-0.178893,Westminster
147677,Windsor Castle Public House,"98 Park Road, London",NW1 4SH,527743,182310,51.525265,-0.160016,Westminster
147707,Yamal Alsham Syrian And Lebanese Cuisine,"10-11 Fairholt Street, London",SW7 1EG,527298,179336,51.498639,-0.1675,Westminster
147712,Ye Grapes Public House,"16 Shepherd Market, London",W1J 7QQ,528744,180266,51.506669,-0.146341,Westminster
147713,Ye Old White Horse,"2 St Clement's Lane, London",WC2A 2HA,530744,181214,51.51473,-0.117203,Westminster
147728,Yorkshire Grey Public House,"46 Langham Street, London",W1W 7AX,529054,181631,51.518865,-0.141377,Westminster
147765,Zoo Too,"18 Bear Street, London",WC2H 7AS,529937,180762,51.510854,-0.128993,Westminster
83420,Aria Bar,"31 Longbridge Road, Barking",IG11 8TN,544481,184425,51.54024,0.081962,Barking and Dagenham
83454,Barking Arms Ltd,"25-27 Station Parade, Barking",IG11 8TU,544404,184344,51.539531,0.080819,Barking and Dagenham
83461,Barking football Club,"Barking Football Club, Lodge Avenue, Dagenham",RM8 2JR,546614,185058,51.545377,0.11296,Barking and Dagenham
83464,Barking Indoor Bowls Club Ltd,"Indoor Bowls Hall, Barking Prk, Longbridge Road, Barking",IG11 8TA,544692,184653,51.542225,0.085096,Barking and Dagenham
83470,Barking Rugby Union Football Club,"Gale Street, Dagenham",RM9 4TX,547647,183924,51.53492,0.127357,Barking and Dagenham
83477,Barking United Services Club,"79 Blake Avenue, Barking",IG11 9SF,545650,183656,51.53303,0.098489,Barking and Dagenham
83481,Beacon Tree,"Beacon Tree, 945 Green Lane, Dagenham",RM8 1DJ,548489,186902,51.561457,0.140758,Barking and Dagenham
83563,Chadwell Heath Cricket Club,"St Chads Park, West Road, Chadwell Heath",RM6 6YA,547980,188485,51.575822,0.134086,Barking and Dagenham
83601,Coopers Arms,"Coopers Arms, 2 High Road, Chadwell Heath",RM6 6PR,547831,187930,51.570866,0.131704,Barking and Dagenham
83623,Dagenham Bowling,"Dagenham Leisure Park, Cook Road, Dagenham",RM9 6UQ,548237,183680,51.532573,0.135769,Barking and Dagenham
83624,Dagenham Conservative & Social Club,"8-12 Salisbury Road, Dagenham",RM10 8TT,549853,184562,51.540071,0.159424,Barking and Dagenham
83632,Dagenham Trades Hall,"Dagenham Trades Hall, Charlotte Road, Dagenham",RM10 8TD,549728,184662,51.541003,0.157666,Barking and Dagenham
83646,Deuce Lounge,"20-22 London Road, Barking",IG11 8AG,544217,184197,51.538258,0.078064,Barking and Dagenham
83664,Eastbrook Hotel Ph,"Eastbrook Hotel Ph, Dagenham Road, Dagenham",RM10 7UP,550158,185947,51.552425,0.164409,Barking and Dagenham
83870,Kings Lounge,"2 Linton Road, Barking",IG11 8HG,544261,184275,51.538948,0.07873,Barking and Dagenham
83909,Lord Denman PH,"Lord Denman Ph, 270-272 Heathway, Dagenham",RM10 8QS,549064,184737,51.541852,0.14813,Barking and Dagenham
83954,ME 'N' O'Briens,"26-28 Goresbrook Road, Dagenham",RM9 6UR,549009,183667,51.532252,0.146884,Barking and Dagenham
83956,Mecca Bingo Club,"Cook Road, Dagenham",RM9 6UQ,548237,183680,51.532573,0.135769,Barking and Dagenham
83987,Nelson Snooker,"Nelson Snooker, 667-671 Green Lane, Dagenham",RM8 1YA,547206,186992,51.562601,0.122286,Barking and Dagenham
84120,Royal British Legion Club,"541 Becontree Avenue, Dagenham",RM8 3JP,548209,186645,51.559221,0.136613,Barking and Dagenham
84121,Royal British Legion Dagenham Club,"Rectory Road, Dagenham",RM10 9SA,549487,184443,51.539099,0.1541,Barking and Dagenham
84145,Scrattons Community Association Ltd,"Scrattons Community Association Ltd, Morrison Road, Barking",IG11 0UA,548021,183437,51.530436,0.132554,Barking and Dagenham
84247,Thatched House,"The Thatched House Ph, Ripple Road, Barking",IG11 9PG,546139,183715,51.533425,0.105558,Barking and Dagenham
84248,The Admiral Vernon,"141 Broad Street, Dagenham",RM10 9HP,549269,184158,51.536587,0.150838,Barking and Dagenham
84249,The Avenues Social Club Limited,"231 Dagenham Road, Rush Green",RM7 0TH,550877,187170,51.563231,0.175296,Barking and Dagenham
84250,The Barking Dog,"The Barking Dog Ph, 61 Station Parade, Barking",IG11 8TU,544404,184344,51.539531,0.080819,Barking and Dagenham
84251,The Bowl Bar (City Pavilion),"Collier Row Road, Romford",RM5 2BH,548842,190704,51.595516,0.147456,Barking and Dagenham
84254,The Cedars Club,"Cedars Club, Mill Lane, Chadwell Heath",RM6 6TT,548119,188160,51.572857,0.135954,Barking and Dagenham
84256,The Cherry Tree Ph,"Wood Lane, Dagenham",RM8 3LJ,548088,185910,51.552649,0.13456,Barking and Dagenham
84261,The Club,"The Club, 121 Broad Street, Dagenham",RM10 9HP,549269,184158,51.536587,0.150838,Barking and Dagenham
84265,The Cross Keys,"Crown Street, Dagenham",RM10 9XA,549848,184484,51.539372,0.159319,Barking and Dagenham
84271,The Harrow,"The Harrow Ph, Billet Road, Romford",RM6 5PT,548079,189938,51.588852,0.136126,Barking and Dagenham
84273,The Jolly Fisherman PH,"The Jolly Fisherman Ph, 108 North Street, Barking",IG11 8LA,543950,184520,51.541229,0.07435,Barking and Dagenham
84274,The Lighterman,"109 Bastable Avenue, Barking",IG11 0NX,545988,183172,51.528594,0.103158,Barking and Dagenham
84281,The Royal Oak,"Royal Oak, 203 Longbridge Road, Barking",IG11 8UF,545147,185139,51.546476,0.091853,Barking and Dagenham
84282,The Ship & Shovel,"Ripple Road, Barking",IG11 0SN,546897,183604,51.53224,0.116432,Barking and Dagenham
84283,The Spotted Dog,"13-15 Longbridge Road, Barking",IG11 8TN,544481,184425,51.54024,0.081962,Barking and Dagenham
84286,The Three Travellers,"The Three Travellers Ph, Wood Lane, Dagenham",RM10 7DS,549117,186860,51.560905,0.149792,Barking and Dagenham
84288,The Victoria,"The Victoria Ph, Axe Street, Barking",IG11 7LZ,544313,183903,51.535592,0.079328,Barking and Dagenham
84290,The White Horse,"118 High Road, Chadwell Heath",RM6 6NU,548189,188035,51.571715,0.13691,Barking and Dagenham
84296,Tollgate Tavern Public House,"High Road, Chadwell Heath",RM6 6QT,548491,188131,51.572499,0.141305,Barking and Dagenham
84373,Ace Of Club's,"Wingate And Finchley Football Club,  Summers Lane, London",N12 0PD,526634,191269,51.606027,-0.172783,Barnet
84388,Age Concern Barnet,"Meritage Club,  Church End, London",NW4 4JT,522912,189526,51.591187,-0.227097,Barnet
84390,Ahir Lorenzo's Bar Restaurant,"298 Nether Street, London",N3 1RJ,525064,190865,51.602747,-0.195571,Barnet
84398,Albanian Association,"Albanian Association,  Summers Lane, London",N12 0PD,526634,191269,51.606027,-0.172783,Barnet
84446,Arkley Golf Club,"Arkley Golf Club, 49 Rowley Green Road, Barnet",EN5 3HL,521961,195799,51.647769,-0.238636,Barnet
84481,Bald Faced Stag,"Bald Faced Stag, 69 High Road, London",N2 8AB,527237,189406,51.589149,-0.164741,Barnet
84493,Barnet Copthall Leisure Centre,"Barnet Copthall Leisure Centre,  Champions Way, London",NW4 1PX,522894,191081,51.605174,-0.226812,Barnet
84500,Barnet Pool Club,"101 High Street, Barnet",EN5 5UZ,524460,196752,51.655777,-0.202198,Barnet
84560,Blarneys Free House,"128 Burnt Oak Broadway, Edgware",HA8 0BB,520074,190574,51.601217,-0.267686,Barnet
84572,Bodens,"99 East Barnet Road, Barnet",EN4 8RF,526819,195976,51.648277,-0.168396,Barnet
84595,Brondesbury Cricket Tennis Bowls & Squash Club,"Brondesbury Cricket Tennis And Squash Club, 5 Harman Drive, London",NW2 2EB,524400,185936,51.558588,-0.206898,Barnet
84606,Builders Arms,"Builders Arms, 3 Albert Road, Barnet",EN4 9SH,526472,196257,51.650889,-0.173307,Barnet
84666,Camden Playing Fields Sports And Social Club,"Old Camdenians Football Club,  Burtonhole Lane, London",NW7 1AS,523547,192816,51.620624,-0.216777,Barnet
84684,Catcher In The Rye,"315 Regents Park Road, London",N3 1DP,525040,190525,51.599697,-0.196039,Barnet
84687,Cavalier Public House,"67 Russell Lane, London",N20 0BB,527593,193929,51.629715,-0.15796,Barnet
